UUID,Major,Minor,RSSI,X,Y,Timestamp,SessId
b9407f30f5f8466eaff925556b57fe6d,1,9609,-73,5.749107413014609,1.6134575949535193,1494768911426,26
b9407f30f5f8466eaff925556b57fe6d,1,9617,-79,5.797717410358566,1.6135283306772907,1494768911482,26
b9407f30f5f8466eaff925556b57fe6d,1,9616,-55,5.80639776702713,1.6135409620565357,1494768911492,26
b9407f30f5f8466eaff925556b57fe6d,1,9619,-78,5.829834730032252,1.6135750667804971,1494768911519,26
b9407f30f5f8466eaff925556b57fe6d,1,9618,-82,5.873236513375071,1.6136382236767217,1494768911569,26
b9407f30f5f8466eaff925556b57fe6d,1,9609,-89,5.922714546385885,1.6137102225384177,1494768911626,26
b9407f30f5f8466eaff925556b57fe6d,1,9617,-77,5.976532757730981,1.6137885370897362,1494768911688,26
b9407f30f5f8466eaff925556b57fe6d,1,9616,-52,5.979136864731551,1.6137923265035097,1494768911691,26
b9407f30f5f8466eaff925556b57fe6d,1,9619,-78,6.0069140060709545,1.6138327469170934,1494768911723,26
b9407f30f5f8466eaff925556b57fe6d,1,9618,-78,6.054655967748055,1.6139022195029407,1494768911778,26
b9407f30f5f8466eaff925556b57fe6d,1,9609,-89,6.100661858091444,1.6139691658129387,1494768911831,26
b9407f30f5f8466eaff925556b57fe6d,1,9619,-76,6.1839932821096575,1.61409042705369,1494768911927,26
b9407f30f5f8466eaff925556b57fe6d,1,9618,-86,6.229999172453045,1.614157373363688,1494768911980,26
b9407f30f5f8466eaff925556b57fe6d,1,9609,-88,6.275137027129578,1.6142230565357616,1494768912032,26
b9407f30f5f8466eaff925556b57fe6d,1,9616,-58,6.3289552384746735,1.6143013710870802,1494768912094,26
b9407f30f5f8466eaff925556b57fe6d,1,9617,-86,6.332427381142098,1.614306423638778,1494768912098,26
b9407f30f5f8466eaff925556b57fe6d,1,9619,-80,6.360204522481503,1.6143468440523618,1494768912130,26
b9407f30f5f8466eaff925556b57fe6d,1,9618,-78,6.405342377158035,1.6144125272244356,1494768912182,26
b9407f30f5f8466eaff925556b57fe6d,1,9609,-84,6.44961219616771,1.6144769472585847,1494768912233,26
b9407f30f5f8466eaff925556b57fe6d,1,9616,-55,6.5060345145133756,1.6145590512236767,1494768912298,26
b9407f30f5f8466eaff925556b57fe6d,1,9617,-82,6.519923085183077,1.6145792614304686,1494768912314,26
b9407f30f5f8466eaff925556b57fe6d,1,9619,-81,6.541623976854487,1.6146108398785808,1494768912339,26
b9407f30f5f8466eaff925556b57fe6d,1,9618,-70,6.578949510529312,1.614665154809334,1494768912382,26
b9407f30f5f8466eaff925556b57fe6d,1,9609,-82,6.626691472206413,1.614734627395181,1494768912437,26
b9407f30f5f8466eaff925556b57fe6d,1,9616,-49,6.682245754885221,1.6148154682223486,1494768912501,26
b9407f30f5f8466eaff925556b57fe6d,1,9617,-75,6.69700236122178,1.6148369415670651,1494768912518,26
b9407f30f5f8466eaff925556b57fe6d,1,9619,-80,6.722175395560615,1.6148735725668752,1494768912547,26
b9407f30f5f8466eaff925556b57fe6d,1,9618,-75,6.755160750901157,1.614921571808006,1494768912585,26
b9407f30f5f8466eaff925556b57fe6d,1,9609,-77,6.806374855245684,1.614996096945551,1494768912644,26
b9407f30f5f8466eaff925556b57fe6d,1,9616,-54,6.889706279263898,1.6151173581863023,1494768912740,26
b9407f30f5f8466eaff925556b57fe6d,1,9617,-79,6.892310386264466,1.6151211476000757,1494768912743,26
b9407f30f5f8466eaff925556b57fe6d,1,9619,-82,6.903594849933599,1.6151375683930942,1494768912756,26
b9407f30f5f8466eaff925556b57fe6d,1,9618,-82,6.93224002693986,1.6151792519446024,1494768912789,26
b9407f30f5f8466eaff925556b57fe6d,1,9609,-77,6.977377881616392,1.6152449351166762,1494768912841,26
b9407f30f5f8466eaff925556b57fe6d,1,9616,-56,7.037272342629482,1.6153320916334661,1494768912910,26
b9407f30f5f8466eaff925556b57fe6d,1,9617,-80,7.0407444852969086,1.615337144185164,1494768912914,26
b9407f30f5f8466eaff925556b57fe6d,1,9619,-79,7.075465911971163,1.6153876697021439,1494768912954,26
b9407f30f5f8466eaff925556b57fe6d,1,9618,-74,7.113659481312844,1.6154432477708214,1494768912998,26
b9407f30f5f8466eaff925556b57fe6d,1,9609,-72,7.160533407323088,1.6155114572187441,1494768913052,26
b9407f30f5f8466eaff925556b57fe6d,1,9616,-66,7.229108225004743,1.615611245114779,1494768913131,26
b9407f30f5f8466eaff925556b57fe6d,1,9617,-73,7.234316439005881,1.615618823942326,1494768913137,26
b9407f30f5f8466eaff925556b57fe6d,1,9618,-74,7.28987072168469,1.6156996647694934,1494768913201,26
b9407f30f5f8466eaff925556b57fe6d,1,9609,-80,7.343688933029785,1.615777979320812,1494768913263,26
b9407f30f5f8466eaff925556b57fe6d,1,9616,-58,7.402715358376019,1.6158638726996775,1494768913331,26
b9407f30f5f8466eaff925556b57fe6d,1,9619,-79,7.446117141718839,1.615927029595902,1494768913381,26
b9407f30f5f8466eaff925556b57fe6d,1,9618,-79,7.492123032062227,1.6159939759059,1494768913434,26
b9407f30f5f8466eaff925556b57fe6d,1,9609,-80,7.53726088673876,1.6160596590779739,1494768913486,26
b9407f30f5f8466eaff925556b57fe6d,1,9616,-59,7.581530705748435,1.616124079112123,1494768913537,26
b9407f30f5f8466eaff925556b57fe6d,1,9616,-62,7.775102659457408,1.6164057588692848,1494768913760,26
b9407f30f5f8466eaff925556b57fe6d,1,9617,-82,7.802011765129956,1.616444916144944,1494768913791,26
b9407f30f5f8466eaff925556b57fe6d,1,9619,-76,7.823712656801366,1.6164764945930563,1494768913816,26
b9407f30f5f8466eaff925556b57fe6d,1,9618,-84,7.827184799468792,1.6164815471447542,1494768913820,26
b9407f30f5f8466eaff925556b57fe6d,1,9609,-74,7.8775308681464615,1.6165548091443749,1494768913878,26
b9407f30f5f8466eaff925556b57fe6d,1,9616,-62,7.925272829823563,1.6166242817302219,1494768913933,26
b9407f30f5f8466eaff925556b57fe6d,1,9617,-71,7.937425329159552,1.6166419656611648,1494768913947,26
b9407f30f5f8466eaff925556b57fe6d,1,9619,-79,7.9599942564978186,1.6166748072472017,1494768913973,26
b9407f30f5f8466eaff925556b57fe6d,1,9618,-76,7.9834312195029415,1.6167089119711628,1494768914000,26
b9407f30f5f8466eaff925556b57fe6d,1,9609,-71,8.058082286852589,1.6168175418326693,1494768914086,26
b9407f30f5f8466eaff925556b57fe6d,1,9616,-63,8.124052997533674,1.6169135403149308,1494768914162,26
b9407f30f5f8466eaff925556b57fe6d,1,9617,-68,8.14922603187251,1.616950171314741,1494768914191,26
b9407f30f5f8466eaff925556b57fe6d,1,9619,-77,8.156170317207362,1.616960276418137,1494768914199,26
b9407f30f5f8466eaff925556b57fe6d,1,9609,-75,8.23776566989186,1.6170790113830393,1494768914293,26
b9407f30f5f8466eaff925556b57fe6d,1,9616,-65,8.278563346234112,1.6171383788654905,1494768914340,26
b9407f30f5f8466eaff925556b57fe6d,1,9617,-72,8.302000309239233,1.6171724835894516,1494768914367,26
b9407f30f5f8466eaff925556b57fe6d,1,9619,-76,8.31762495124265,1.6171952200720925,1494768914385,26
b9407f30f5f8466eaff925556b57fe6d,1,9609,-67,8.43220565926769,1.6173619542781257,1494768914517,26
b9407f30f5f8466eaff925556b57fe6d,1,9616,-64,8.473003335609942,1.6174213217605766,1494768914564,26
b9407f30f5f8466eaff925556b57fe6d,1,9617,-87,8.490364048947068,1.6174465845190666,1494768914584,26
b9407f30f5f8466eaff925556b57fe6d,1,9616,-66,8.63879814797951,1.6176625811041547,1494768914755,26
b9407f30f5f8466eaff925556b57fe6d,1,9617,-73,8.66310314665149,1.6176979489660406,1494768914783,26
b9407f30f5f8466eaff925556b57fe6d,1,9619,-71,8.69174832365775,1.6177396325175488,1494768914816,26
b9407f30f5f8466eaff925556b57fe6d,1,9618,-84,8.72560171466515,1.6177888948966042,1494768914855,26
b9407f30f5f8466eaff925556b57fe6d,1,9609,-76,8.775947783342819,1.6178621568962246,1494768914913,26
b9407f30f5f8466eaff925556b57fe6d,1,9616,-61,8.825425816353633,1.6179341557579208,1494768914970,26
b9407f30f5f8466eaff925556b57fe6d,1,9617,-78,8.851466886359326,1.6179720498956556,1494768915000,26
b9407f30f5f8466eaff925556b57fe6d,1,9619,-72,8.853202957693037,1.6179745761715045,1494768915002,26
b9407f30f5f8466eaff925556b57fe6d,1,9618,-83,8.872299742363879,1.6180023652058433,1494768915024,26
b9407f30f5f8466eaff925556b57fe6d,1,9609,-77,8.951290988047809,1.6181173107569722,1494768915115,26
b9407f30f5f8466eaff925556b57fe6d,1,9616,-62,8.987748486055777,1.6181703625498007,1494768915157,26
b9407f30f5f8466eaff925556b57fe6d,1,9617,-74,9.016393663062038,1.618212046101309,1494768915190,26
b9407f30f5f8466eaff925556b57fe6d,1,9619,-80,9.038094554733448,1.6182436245494214,1494768915215,26
b9407f30f5f8466eaff925556b57fe6d,1,9618,-81,9.06587169607285,1.6182840449630052,1494768915247,26
b9407f30f5f8466eaff925556b57fe6d,1,9616,-67,9.168299904761906,1.6184330952380952,1494768915365,26
b9407f30f5f8466eaff925556b57fe6d,1,9617,-82,9.194340974767595,1.61847098937583,1494768915395,26
b9407f30f5f8466eaff925556b57fe6d,1,9619,-75,9.213437759438436,1.6184987784101688,1494768915417,26
b9407f30f5f8466eaff925556b57fe6d,1,9616,-71,9.342775073800038,1.6186869859609183,1494768915566,26
b9407f30f5f8466eaff925556b57fe6d,1,9617,-76,9.406141677480555,1.6187791950294061,1494768915639,26
b9407f30f5f8466eaff925556b57fe6d,1,9619,-68,9.410481855814837,1.6187855107190285,1494768915644,26
b9407f30f5f8466eaff925556b57fe6d,1,9618,-84,9.422634355150826,1.6188031946499715,1494768915658,26
b9407f30f5f8466eaff925556b57fe6d,1,9616,-64,9.519854349838742,1.6189446660975146,1494768915770,26
b9407f30f5f8466eaff925556b57fe6d,1,9617,-77,9.55370774084614,1.61899392847657,1494768915809,26
b9407f30f5f8466eaff925556b57fe6d,1,9619,-68,9.573672561183837,1.6190229806488332,1494768915832,26
b9407f30f5f8466eaff925556b57fe6d,1,9618,-76,9.588429167520395,1.6190444539935496,1494768915849,26
b9407f30f5f8466eaff925556b57fe6d,1,9609,-88,9.66134416353633,1.619150557579207,1494768915933,26
b9407f30f5f8466eaff925556b57fe6d,1,9616,-70,9.709954160880288,1.6192212933029786,1494768915989,26
b9407f30f5f8466eaff925556b57fe6d,1,9617,-85,9.74814773022197,1.6192768713716563,1494768916033,26
b9407f30f5f8466eaff925556b57fe6d,1,9619,-77,9.755960051223678,1.6192882396129766,1494768916042,26
b9407f30f5f8466eaff925556b57fe6d,1,9618,-76,9.773320764560804,1.6193135023714664,1494768916062,26
b9407f30f5f8466eaff925556b57fe6d,1,9609,-86,9.837555403908176,1.619406974577879,1494768916136,26
b9407f30f5f8466eaff925556b57fe6d,1,9616,-71,9.876617008916714,1.6194638157844812,1494768916181,26
b9407f30f5f8466eaff925556b57fe6d,1,9617,-76,9.906998257256689,1.6195080256118384,1494768916216,26
b9407f30f5f8466eaff925556b57fe6d,1,9619,-70,9.925227006260672,1.6195345515082527,1494768916237,26
b9407f30f5f8466eaff925556b57fe6d,1,9609,-72,10.011162537279453,1.6196596021627774,1494768916336,26
b9407f30f5f8466eaff925556b57fe6d,1,9616,-70,10.057168427622841,1.6197265484727756,1494768916389,26
b9407f30f5f8466eaff925556b57fe6d,1,9617,-74,10.095361996964524,1.6197821265414531,1494768916433,26
b9407f30f5f8466eaff925556b57fe6d,1,9619,-73,10.121403066970213,1.619820020679188,1494768916463,26
b9407f30f5f8466eaff925556b57fe6d,1,9618,-84,10.14397199430848,1.6198528622652248,1494768916489,26
b9407f30f5f8466eaff925556b57fe6d,1,9609,-75,10.189109848985012,1.6199185454372984,1494768916541,26
b9407f30f5f8466eaff925556b57fe6d,1,9616,-79,10.233379667994686,1.6199829654714475,1494768916592,26
b9407f30f5f8466eaff925556b57fe6d,1,9617,-78,10.280253594004932,1.6200511749193702,1494768916646,26
b9407f30f5f8466eaff925556b57fe6d,1,9619,-71,10.309766806678049,1.620094121608803,1494768916680,26
b9407f30f5f8466eaff925556b57fe6d,1,9618,-87,10.315843056346043,1.6201029635742743,1494768916687,26
b9407f30f5f8466eaff925556b57fe6d,1,9609,-76,10.364453053690003,1.620173699298046,1494768916743,26
b9407f30f5f8466eaff925556b57fe6d,1,9616,-76,10.411326979700245,1.6202419087459685,1494768916797,26
b9407f30f5f8466eaff925556b57fe6d,1,9617,-79,10.462541084044773,1.6203164338835137,1494768916856,26
b9407f30f5f8466eaff925556b57fe6d,1,9619,-71,10.503338760387024,1.6203758013659648,1494768916903,26
b9407f30f5f8466eaff925556b57fe6d,1,9609,-74,10.550212686397266,1.6204440108138873,1494768916957,26
b9407f30f5f8466eaff925556b57fe6d,1,9617,-83,10.626599825080628,1.6205551669512426,1494768917045,26
b9407f30f5f8466eaff925556b57fe6d,1,9619,-71,10.632676074748625,1.6205640089167141,1494768917052,26
b9407f30f5f8466eaff925556b57fe6d,1,9618,-86,10.662189287421741,1.6206069556061469,1494768917086,26
b9407f30f5f8466eaff925556b57fe6d,1,9616,-70,10.779374102447353,1.6207774792259533,1494768917221,26
b9407f30f5f8466eaff925556b57fe6d,1,9617,-73,10.801943029785619,1.6208103208119902,1494768917247,26
b9407f30f5f8466eaff925556b57fe6d,1,9619,-71,10.829720171125025,1.620850741225574,1494768917279,26
b9407f30f5f8466eaff925556b57fe6d,1,9609,-93,10.89569088180611,1.6209467397078354,1494768917355,26
b9407f30f5f8466eaff925556b57fe6d,1,9616,-74,10.942564807816353,1.621014949155758,1494768917409,26
b9407f30f5f8466eaff925556b57fe6d,1,9617,-76,10.978154270157464,1.621066737810662,1494768917450,26
b9407f30f5f8466eaff925556b57fe6d,1,9618,-86,11.012007661164866,1.6211160001897174,1494768917489,26
b9407f30f5f8466eaff925556b57fe6d,1,9609,-81,11.084054621513944,1.6212208406374502,1494768917572,26
b9407f30f5f8466eaff925556b57fe6d,1,9616,-76,11.134400690191615,1.6212941026370709,1494768917630,26
b9407f30f5f8466eaff925556b57fe6d,1,9617,-75,11.163045867197877,1.621335786188579,1494768917663,26
b9407f30f5f8466eaff925556b57fe6d,1,9619,-69,11.165649974198445,1.6213395756023525,1494768917666,26
b9407f30f5f8466eaff925556b57fe6d,1,9616,-75,11.297591395560616,1.6215315725668753,1494768917818,26
b9407f30f5f8466eaff925556b57fe6d,1,9619,-71,11.35140960690571,1.6216098871181939,1494768917880,26
b9407f30f5f8466eaff925556b57fe6d,1,9618,-90,11.400887639916526,1.62168188597989,1494768917937,26
b9407f30f5f8466eaff925556b57fe6d,1,9609,-77,11.4451574589262,1.6217463060140391,1494768917988,26
b9407f30f5f8466eaff925556b57fe6d,1,9616,-74,11.490295313602731,1.6218119891861127,1494768918040,26
b9407f30f5f8466eaff925556b57fe6d,1,9617,-80,11.514600312274712,1.6218473570479985,1494768918068,26
b9407f30f5f8466eaff925556b57fe6d,1,9619,-83,11.538037275279834,1.62188146177196,1494768918095,26
b9407f30f5f8466eaff925556b57fe6d,1,9609,-75,11.602271914627206,1.6219749339783722,1494768918169,26
b9407f30f5f8466eaff925556b57fe6d,1,9616,-78,11.652617983304875,1.6220481959779929,1494768918227,26
b9407f30f5f8466eaff925556b57fe6d,1,9617,-75,11.684735302978561,1.622094932081199,1494768918264,26
b9407f30f5f8466eaff925556b57fe6d,1,9609,-80,11.789767618668185,1.6222477717700627,1494768918385,26
b9407f30f5f8466eaff925556b57fe6d,1,9616,-76,11.861814579017263,1.6223526122177956,1494768918468,26
b9407f30f5f8466eaff925556b57fe6d,1,9617,-84,11.86528672168469,1.6223576647694935,1494768918472,26
b9407f30f5f8466eaff925556b57fe6d,1,9619,-66,11.883515470688673,1.6223841906659078,1494768918493,26
b9407f30f5f8466eaff925556b57fe6d,1,9609,-88,11.959902609372035,1.6224953468032632,1494768918581,26
b9407f30f5f8466eaff925556b57fe6d,1,9616,-79,12.01198474938342,1.6225711350787326,1494768918641,26
b9407f30f5f8466eaff925556b57fe6d,1,9619,-64,12.063198853727947,1.6226456602162778,1494768918700,26
b9407f30f5f8466eaff925556b57fe6d,1,9618,-88,12.087503852399923,1.6226810280781636,1494768918728,26
b9407f30f5f8466eaff925556b57fe6d,1,9609,-76,12.14132206374502,1.6227593426294822,1494768918790,26
b9407f30f5f8466eaff925556b57fe6d,1,9616,-83,12.193404203756403,1.6228351309049516,1494768918850,26
b9407f30f5f8466eaff925556b57fe6d,1,9617,-78,12.237674022766077,1.6228995509391009,1494768918901,26
b9407f30f5f8466eaff925556b57fe6d,1,9619,-65,12.239410094099792,1.6229020772149498,1494768918903,26
b9407f30f5f8466eaff925556b57fe6d,1,9609,-75,12.315797232783153,1.623013233352305,1494768918991,26
b9407f30f5f8466eaff925556b57fe6d,1,9616,-74,12.367879372794535,1.6230890216277747,1494768919051,26
b9407f30f5f8466eaff925556b57fe6d,1,9617,-75,12.391316335799658,1.6231231263517358,1494768919078,26
b9407f30f5f8466eaff925556b57fe6d,1,9619,-60,12.422565619806488,1.6231685993170177,1494768919114,26
b9407f30f5f8466eaff925556b57fe6d,1,9609,-78,12.492876508821857,1.6232709134889016,1494768919195,26
b9407f30f5f8466eaff925556b57fe6d,1,9616,-69,12.577075968506925,1.6233934378675774,1494768919292,26
b9407f30f5f8466eaff925556b57fe6d,1,9617,-72,12.584888289508632,1.6234048061088977,1494768919301,26
b9407f30f5f8466eaff925556b57fe6d,1,9619,-67,12.605721145513185,1.6234351214190856,1494768919325,26
b9407f30f5f8466eaff925556b57fe6d,1,9618,-80,12.617873644849174,1.6234528053500286,1494768919339,26
b9407f30f5f8466eaff925556b57fe6d,1,9609,-80,12.667351677859989,1.6235248042117245,1494768919396,26
b9407f30f5f8466eaff925556b57fe6d,1,9616,-77,12.721169889205084,1.623603118763043,1494768919458,26
b9407f30f5f8466eaff925556b57fe6d,1,9617,-75,12.742002745209637,1.623633434073231,1494768919482,26
b9407f30f5f8466eaff925556b57fe6d,1,9619,-60,12.780196314551318,1.6236890121419085,1494768919526,26
b9407f30f5f8466eaff925556b57fe6d,1,9609,-91,12.851375239233542,1.623792589451717,1494768919608,26
b9407f30f5f8466eaff925556b57fe6d,1,9616,-82,12.904325414911781,1.623869640865111,1494768919669,26
b9407f30f5f8466eaff925556b57fe6d,1,9617,-71,12.925158270916334,1.623899956175299,1494768919693,26
b9407f30f5f8466eaff925556b57fe6d,1,9619,-65,12.954671483589452,1.6239429028647316,1494768919727,26
b9407f30f5f8466eaff925556b57fe6d,1,9616,-77,13.081404690950484,1.6241273210017075,1494768919873,26
b9407f30f5f8466eaff925556b57fe6d,1,9617,-80,13.100501475621325,1.6241551100360463,1494768919895,26
b9407f30f5f8466eaff925556b57fe6d,1,9619,-62,13.137827009296148,1.6242094249667995,1494768919938,26
b9407f30f5f8466eaff925556b57fe6d,1,9609,-80,13.202061648643522,1.6243028971732119,1494768920012,26
b9407f30f5f8466eaff925556b57fe6d,1,9616,-61,13.25761593132233,1.6243837380003794,1494768920076,26
b9407f30f5f8466eaff925556b57fe6d,1,9617,-71,13.277580751660027,1.6244127901726428,1494768920099,26
b9407f30f5f8466eaff925556b57fe6d,1,9619,-57,13.350229413959656,2.1038287389904347,1494768968415,27
b9407f30f5f8466eaff925556b57fe6d,1,9616,-73,13.336882454020268,2.102542487924993,1494768968430,27
b9407f30f5f8466eaff925556b57fe6d,1,9617,-74,13.263919073018279,2.0955109821005777,1494768968512,27
b9407f30f5f8466eaff925556b57fe6d,1,9618,-87,13.247012923761721,2.093881730751018,1494768968531,27
b9407f30f5f8466eaff925556b57fe6d,1,9619,-62,13.170490353442561,2.086507224642485,1494768968617,27
b9407f30f5f8466eaff925556b57fe6d,1,9616,-69,13.157143393503173,2.085220973577043,1494768968632,27
b9407f30f5f8466eaff925556b57fe6d,1,9609,-89,13.154474001515295,2.0849637233639546,1494768968635,27
b9407f30f5f8466eaff925556b57fe6d,1,9617,-74,13.083290215171893,2.0781037176815986,1494768968715,27
b9407f30f5f8466eaff925556b57fe6d,1,9618,-89,13.06816366057392,2.0766459664740977,1494768968732,27
b9407f30f5f8466eaff925556b57fe6d,1,9619,-57,12.989861495596175,2.069099960223506,1494768968820,27
b9407f30f5f8466eaff925556b57fe6d,1,9616,-50,12.974734940998202,2.067642209016005,1494768968837,27
b9407f30f5f8466eaff925556b57fe6d,1,9609,-90,12.794995880481107,2.0503206946680557,1494768969039,27
b9407f30f5f8466eaff925556b57fe6d,1,9617,-72,12.709575336869023,2.042088687849228,1494768969135,27
b9407f30f5f8466eaff925556b57fe6d,1,9619,-61,12.619705806610476,2.0334279306752534,1494768969236,27
b9407f30f5f8466eaff925556b57fe6d,1,9609,-84,12.602799657353916,2.0317986793256937,1494768969255,27
b9407f30f5f8466eaff925556b57fe6d,1,9617,-79,12.531615871010512,2.0249386736433372,1494768969335,27
b9407f30f5f8466eaff925556b57fe6d,1,9619,-76,12.440856543422674,2.016192166398333,1494768969437,27
b9407f30f5f8466eaff925556b57fe6d,1,9609,-79,12.423060596836823,2.014477164977744,1494768969457,27
b9407f30f5f8466eaff925556b57fe6d,1,9616,-75,12.419501407519652,2.014134164693626,1494768969461,27
b9407f30f5f8466eaff925556b57fe6d,1,9617,-73,12.347427823846957,2.0071884089402405,1494768969542,27
b9407f30f5f8466eaff925556b57fe6d,1,9619,-65,12.260227685576286,1.998784901979354,1494768969640,27
b9407f30f5f8466eaff925556b57fe6d,1,9609,-85,12.243321536319728,1.9971556506297943,1494768969659,27
b9407f30f5f8466eaff925556b57fe6d,1,9618,-85,12.16412957401269,1.989523894308173,1494768969748,27
b9407f30f5f8466eaff925556b57fe6d,1,9619,-62,12.07248044909556,1.9806916369921392,1494768969851,27
b9407f30f5f8466eaff925556b57fe6d,1,9609,-93,12.061802881144049,1.9796626361397858,1494768969863,27
b9407f30f5f8466eaff925556b57fe6d,1,9616,-71,12.05913348915617,1.9794053859266976,1494768969866,27
b9407f30f5f8466eaff925556b57fe6d,1,9618,-83,11.979051729519842,1.9716878795340467,1494768969956,27
b9407f30f5f8466eaff925556b57fe6d,1,9617,-73,11.959476188275406,1.9698013779713988,1494768969978,27
b9407f30f5f8466eaff925556b57fe6d,1,9619,-67,11.887402604602709,1.962855622218013,1494768970059,27
b9407f30f5f8466eaff925556b57fe6d,1,9609,-61,11.870496455346151,1.9612263708684534,1494768970078,27
b9407f30f5f8466eaff925556b57fe6d,1,9618,-83,11.799312669002747,1.9543663651860972,1494768970158,27
b9407f30f5f8466eaff925556b57fe6d,1,9617,-77,11.779737127758311,1.952479863623449,1494768970180,27
b9407f30f5f8466eaff925556b57fe6d,1,9619,-65,11.708553341414907,1.9456198579410928,1494768970260,27
b9407f30f5f8466eaff925556b57fe6d,1,9609,-81,11.689867597499763,1.9438191064494743,1494768970281,27
b9407f30f5f8466eaff925556b57fe6d,1,9616,-66,11.687198205511887,1.9435618562363859,1494768970284,27
b9407f30f5f8466eaff925556b57fe6d,1,9618,-84,11.616904216497774,1.936787600625059,1494768970363,27
b9407f30f5f8466eaff925556b57fe6d,1,9617,-73,11.601777661899803,1.9353298494175584,1494768970380,27
b9407f30f5f8466eaff925556b57fe6d,1,9619,-80,11.521695902263472,1.9276123430249075,1494768970470,27
b9407f30f5f8466eaff925556b57fe6d,1,9609,-85,11.51012853698267,1.9264975921015246,1494768970483,27
b9407f30f5f8466eaff925556b57fe6d,1,9616,-72,11.508348942324083,1.9263260919594658,1494768970485,27
b9407f30f5f8466eaff925556b57fe6d,1,9618,-89,11.436275358651388,1.91938033620608,1494768970566,27
b9407f30f5f8466eaff925556b57fe6d,1,9617,-68,11.421148804053415,1.9179225849985793,1494768970583,27
b9407f30f5f8466eaff925556b57fe6d,1,9619,-59,11.334838463112039,1.9096048281087223,1494768970680,27
b9407f30f5f8466eaff925556b57fe6d,1,9609,-86,11.330389476465575,1.9091760777535751,1494768970685,27
b9407f30f5f8466eaff925556b57fe6d,1,9616,-68,11.317042516526186,1.9078898266881332,1494768970700,27
b9407f30f5f8466eaff925556b57fe6d,1,9619,-74,11.15331980793636,1.8921118136187138,1494768970884,27
b9407f30f5f8466eaff925556b57fe6d,1,9616,-71,11.137303456009093,1.8905683123401835,1494768970902,27
b9407f30f5f8466eaff925556b57fe6d,1,9609,-87,11.134634064021215,1.8903110621270953,1494768970905,27
b9407f30f5f8466eaff925556b57fe6d,1,9618,-76,11.0767972376172,1.8847373075101808,1494768970970,27
b9407f30f5f8466eaff925556b57fe6d,1,9617,-69,11.061670683019226,1.88327955630268,1494768970987,27
b9407f30f5f8466eaff925556b57fe6d,1,9619,-73,10.97180115276068,1.8746187991287053,1494768971088,27
b9407f30f5f8466eaff925556b57fe6d,1,9616,-70,10.956674598162707,1.8731610479212046,1494768971105,27
b9407f30f5f8466eaff925556b57fe6d,1,9618,-73,10.889939798465765,1.8667297925939956,1494768971180,27
b9407f30f5f8466eaff925556b57fe6d,1,9617,-78,10.882821419831425,1.86604379202576,1494768971188,27
b9407f30f5f8466eaff925556b57fe6d,1,9619,-76,10.788502902926414,1.8569542844966378,1494768971294,27
b9407f30f5f8466eaff925556b57fe6d,1,9616,-77,10.769817159011271,1.8551535330050193,1494768971315,27
b9407f30f5f8466eaff925556b57fe6d,1,9618,-74,10.703972156643623,1.8488080277488397,1494768971389,27
b9407f30f5f8466eaff925556b57fe6d,1,9617,-73,10.687066007387063,1.8471787763992802,1494768971408,27
b9407f30f5f8466eaff925556b57fe6d,1,9619,-78,10.61232303172649,1.839975770432806,1494768971492,27
b9407f30f5f8466eaff925556b57fe6d,1,9616,-64,10.590967895823468,1.8379177687280992,1494768971516,27
b9407f30f5f8466eaff925556b57fe6d,1,9609,-76,10.584739314518421,1.837317518230893,1494768971523,27
b9407f30f5f8466eaff925556b57fe6d,1,9618,-77,10.527792285443699,1.831829513685008,1494768971587,27
b9407f30f5f8466eaff925556b57fe6d,1,9617,-80,10.509106541528555,1.8300287621933893,1494768971608,27
b9407f30f5f8466eaff925556b57fe6d,1,9619,-72,10.434363565867981,1.8228257562269152,1494768971692,27
b9407f30f5f8466eaff925556b57fe6d,1,9616,-69,10.417457416611423,1.8211965048773557,1494768971711,27
b9407f30f5f8466eaff925556b57fe6d,1,9609,-76,10.415677821952837,1.8210250047352967,1494768971713,27
b9407f30f5f8466eaff925556b57fe6d,1,9618,-79,10.343604238280141,1.814079248981911,1494768971794,27
b9407f30f5f8466eaff925556b57fe6d,1,9617,-74,10.30890214243773,1.8107349962117625,1494768971833,27
b9407f30f5f8466eaff925556b57fe6d,1,9619,-71,10.253734708021593,1.8054184918079361,1494768971895,27
b9407f30f5f8466eaff925556b57fe6d,1,9616,-72,10.240387748082206,1.8041322407424945,1494768971910,27
b9407f30f5f8466eaff925556b57fe6d,1,9618,-76,10.168314164409509,1.7971864849891088,1494768971991,27
b9407f30f5f8466eaff925556b57fe6d,1,9617,-71,10.15140801515295,1.795557233639549,1494768972010,27
b9407f30f5f8466eaff925556b57fe6d,1,9619,-69,10.070436458187329,1.7877539771758688,1494768972101,27
b9407f30f5f8466eaff925556b57fe6d,1,9616,-72,10.057979295577233,1.7865534761814565,1494768972115,27
b9407f30f5f8466eaff925556b57fe6d,1,9609,-77,10.047301727625722,1.785524475329103,1494768972127,27
b9407f30f5f8466eaff925556b57fe6d,1,9618,-73,9.98679550923383,1.7796934704991,1494768972195,27
b9407f30f5f8466eaff925556b57fe6d,1,9617,-74,9.972558751965149,1.7783214693626288,1494768972211,27
b9407f30f5f8466eaff925556b57fe6d,1,9619,-86,9.887138208353065,1.7700894625438015,1494768972307,27
